ID da Questão,Tipo Questão,Dataset,Prompt System,texto_questao,alternativas,gabarito_oficial,nivel_dificuldade,disciplina,tema,peso_questao,Número Questão Sequencial,Número Questão Exame,ID Exame,Ano Exame
2012-09_40,OBJETIVA,J2,,"Henrique e Natália, casados sob o regime de comunhão parcial de bens, decidiram se divorciar após 10 anos de união conjugal. Do relacionamento nasceram Gabriela e Bruno, hoje, com 8 e 6 anos, respectivamente. Enquanto esteve casada, Natália, apesar de ter curso superior completo, ser pessoa jovem e capaz para o trabalho, não exerceu atividade profissional para se dedicar integralmente aos cuidados da casa e dos filhos.
Considerando a hipótese acima e as regras atinentes à prestação de alimentos, assinale a afirmativa correta.","{""D"": ""Caso Nat\u00e1lia descubra, ap\u00f3s dois meses de separa\u00e7\u00e3o de fato, que espera um filho de Henrique, ser\u00e3o devidos alimentos grav\u00eddicos at\u00e9 o nascimento da crian\u00e7a, pois ap\u00f3s este fato a obriga\u00e7\u00e3o alimentar somente ser\u00e1 exigida em a\u00e7\u00e3o judicial pr\u00f3pria."", ""C"": ""Nat\u00e1lia poder\u00e1 pleitear alimentos transit\u00f3rios e por prazo razo\u00e1vel, se demonstrar sua dificuldade em ingressar no mercado de trabalho em raz\u00e3o do longo per\u00edodo que permaneceu afastada do desempenho de suas atividades profissionais para se dedicar integralmente aos cuidados do lar."", ""B"": ""Henrique poder\u00e1 opor a impenhorabillidade de sua \u00fanica casa, por ser bem de fam\u00edlia, na hip\u00f3tese de ser acionado judicialmente para pagar d\u00e9bito alimentar atual aos seus filhos Gabriela e Bruno."", ""A"": ""Uma vez homologado judicialmente o valor da presta\u00e7\u00e3o aliment\u00edcia devida por Henrique em favor de seus filhos Gabriela e Bruno, no percentual de um sal\u00e1rio m\u00ednimo para cada um, ocorrendo a constitui\u00e7\u00e3o de nova fam\u00edlia por parte de Henrique, automaticamente ser\u00e1 minorado o valor dos alimentos devido aos filhos do primeiro casamento.""}",C,dificil,Direito Civil,Alimentos,1.0,816,40,2012-09,2012
2012-09_41,OBJETIVA,J2,,"Em 12.09.12, Sílvio adquiriu de Maurício, por contrato particular de compra e venda, um automóvel, ano 2011, por R$ 34.000,00 (trinta e quatro mil reais). Vinte dias após a celebração do negócio, Sílvio tomou conhecimento que o veículo apresentava avarias na suspensão dianteira, tornando seu uso impróprio pela ausência de segurança.
Considerando que o vício apontado existia ao tempo da contratação, de acordo com a hipótese acima e as regras de direito civil, assinale a afirmativa correta.","{""D"": ""Caso Silvio e Mauricio tenham inserido no contrato de compra e venda cl\u00e1usula que exclui a responsabilidade de Mauricio pelo v\u00edcio oculto, persistir\u00e1 a irresponsabilidade de Maur\u00edcio mesmo que este tenha agido com dolo positivo."", ""C"": ""Caso Silvio e Maur\u00edcio estabele\u00e7am no contrato cl\u00e1usula de garantia pelo prazo de 90 dias, o prazo decadencial legal para reclama\u00e7\u00e3o do v\u00edcio oculto correr\u00e1 independentemente do prazo da garantia estipulada."", ""B"": ""Mauricio dever\u00e1 restituir o valor recebido e as despesas decorrentes do contrato se, no momento da venda, desconhecesse o defeito na suspens\u00e3o dianteira do ve\u00edculo."", ""A"": ""S\u00edlvio ter\u00e1 o prazo de doze meses, ap\u00f3s o conhecimento do defeito, para reclamar a Maur\u00edcio o abatimento do pre\u00e7o pago ou desfazimento do neg\u00f3cio jur\u00eddico em virtude do v\u00edcio oculto.""}",B,medio,Direito Civil,Vícios Redibitórios,1.0,817,41,2012-09,2012
2012-09_42,OBJETIVA,J2,,"Tiago celebrou com Ronaldo contrato de compra e venda de dez máquinas de costura importadas da China. Restou acordado que o pagamento se daria em trinta e seis prestações mensais e consecutivas com reajuste a cada doze meses conforme taxa Selic, a ser efetuado no domicílio do credor. O contrato estabeleceu, ainda, a incidência de juros moratórios, no importe de 2% (dois por cento) do valor da parcela em atraso, e cláusula penal, fixada em 10% (dez por cento) do valor do contrato, em caso de inadimplência. Após o pagamento de nove parcelas, Tiago foi surpreendido com a notificação extrajudicial enviada por Ronaldo, em que se comunicava um reajuste de 30% (trinta por cento) sobre o valor da última parcela paga sob o argumento de que ocorreu elevada desvalorização no câmbio. Tiago não concordou com o reajuste e ao tentar efetuar o pagamento da décima parcela com base no valor inicialmente ajustado teve o pagamento recusado por Ronaldo.
Considerando o caso acima e as regras previstas no Código Civil, assinale a afirmativa correta.","{""D"": ""Tiago poder\u00e1 depositar o valor referente \u00e0 d\u00e9cima parcela sob o fundamento de injusta recusa, por\u00e9m n\u00e3o poder\u00e1 discutir, no \u00e2mbito da a\u00e7\u00e3o consignat\u00f3ria, a abusividade ou ilegalidade das cl\u00e1usulas contratuais."", ""C"": ""O dep\u00f3sito consignat\u00f3rio realizado por Tiago em seu domic\u00edlio ter\u00e1 o poder liberat\u00f3rio do v\u00ednculo obrigacional, isentando-o do pagamento dos juros morat\u00f3rios e da cl\u00e1usula penal."", ""B"": ""Na hip\u00f3tese de Tiago consignar judicialmente duas m\u00e1quinas de costura com a finalidade de afastar a incid\u00eancia dos encargos morat\u00f3rios e da cl\u00e1usula penal, este dep\u00f3sito ser\u00e1 apto a liber\u00e1-lo da obriga\u00e7\u00e3o assumida."", ""A"": ""Caso Tiago consigne o valor da d\u00e9cima parcela por meio de dep\u00f3sito judicial, poder\u00e1 levant\u00e1-lo enquanto Ronaldo n\u00e3o informar o aceite ou n\u00e3o o impugnar, desde que pague todas as despesas.""}",A,medio,Direito Civil,Pagamento em Consignação,1.0,818,42,2012-09,2012
2012-09_43,OBJETIVA,J2,,"No dia 23 de junho de 2012, Alfredo, produtor rural, contratou a sociedade Simões Aviação Agrícola Ltda., com a finalidade de pulverizar, por via aérea, sua plantação de soja. Ocorre que a pulverização se deu de forma incorreta, ocasionando a perda integral da safra de abóbora pertencente a Nilson, vizinho lindeiro de Alfredo.
Considerando a situação hipotética e as regras de responsabilidade civil, assinale a afirmativa correta.","{""D"": ""Trata-se de responsabilidade civil objetiva, em que a sociedade Sim\u00f5es Avia\u00e7\u00e3o Agr\u00edcola Ltda. \u00e9 o respons\u00e1vel principal pela repara\u00e7\u00e3o dos danos, enquanto Alfredo \u00e9 respons\u00e1vel subsidi\u00e1rio."", ""C"": ""N\u00e3o h\u00e1 lugar para a responsabilidade civil solid\u00e1ria entre Alfredo e a sociedade Sim\u00f5es Avia\u00e7\u00e3o Agr\u00edcola Ltda. pelos danos causados a Nilson, dada a inexist\u00eancia da rela\u00e7\u00e3o de preposi\u00e7\u00e3o."", ""B"": ""Alfredo e a sociedade Sim\u00f5es Avia\u00e7\u00e3o Agr\u00edcola Ltda. responder\u00e3o objetiva e solidariamente pelos danos causados a Nilson."", ""A"": ""Com base no direito brasileiro, Alfredo responder\u00e1 subjetivamente pelos danos causados a Nilson e a sociedade Sim\u00f5es Avia\u00e7\u00e3o Agr\u00edcola Ltda. ser\u00e1 responsabilizada de forma subsidi\u00e1ria.""}",B,medio,Direito Civil,Responsabilidade Objetiva e Solidária,1.0,819,43,2012-09,2012
2012-09_44,OBJETIVA,J2,,"Juliana, estudante de 17 anos, em comemoração a sua recente aprovação no vestibular de uma renomada universidade, saiu em viagem com Gustavo, seu namorado de 25 anos, funcionário público federal.
Acerca de possíveis intercorrências ao longo da viagem, é correto afirmar que","{""D"": ""Juliana poder\u00e1 se hospedar em hotel, motel, pens\u00e3o ou estabelecimento cong\u00eanere, assim como poder\u00e1 ingressar em local que explore jogos de bilhar, se portar expressa autoriza\u00e7\u00e3o dos seus pais ou respons\u00e1vel."", ""C"": ""Juliana, por ser adolescente e estar em companhia de Gustavo, maior de idade, poder\u00e1 se hospedar no local livremente por eles escolhido, independentemente de portar ou n\u00e3o autoriza\u00e7\u00e3o de seus pais."", ""B"": ""Juliana, em companhia de Gustavo, poder\u00e1 ingressar em um badalado bar do local, onde \u00e9 realizado um show de m\u00fasica ao vivo no primeiro piso e h\u00e1 um sal\u00e3o de jogos de bilhar no segundo piso."", ""A"": ""Juliana, por ser adolescente, independentemente de estar em companhia de Gustavo, maior de idade, n\u00e3o poder\u00e1 se hospedar no local livremente por eles escolhido, sem portar expressa autoriza\u00e7\u00e3o de seus pais ou respons\u00e1vel.""}",A,medio,Direito da Criança e do Adolescente,Autorização para Viagem e Hospedagem,1.0,820,44,2012-09,2012
2012-09_45,OBJETIVA,J2,,"Acerca do estágio de convivência precedente a adoção, assinale a afirmativa correta.","{""D"": ""O per\u00edodo do est\u00e1gio de conviv\u00eancia pr\u00e9vio a ado\u00e7\u00e3o internacional dever\u00e1 ser cumprido no Brasil e ter\u00e1 prazo m\u00ednimo 30 dias, ao passo que para a ado\u00e7\u00e3o nacional inexiste prazo m\u00ednimo, podendo, inclusive, ser dispensado na hip\u00f3tese de pr\u00e9via conviv\u00eancia familiar em decorr\u00eancia da guarda legal ou da tutela."", ""C"": ""O per\u00edodo do est\u00e1gio de conviv\u00eancia ser\u00e1 fixado pela autoridade judici\u00e1ria, em observ\u00e2ncia as peculiaridades do caso, n\u00e3o podendo este ser inferior a 60 dias para os casos de ado\u00e7\u00e3o internacional e de 30 dias para ado\u00e7\u00e3o nacional, salvo a hip\u00f3tese de conviv\u00eancia pr\u00e9via em decorr\u00eancia de tutela, guarda legal ou de fato."", ""B"": ""A finalidade do est\u00e1gio de conviv\u00eancia \u00e9 permitir a avalia\u00e7\u00e3o da conveni\u00eancia da constitui\u00e7\u00e3o do v\u00ednculo familiar entre adotante e adotado, raz\u00e3o pela qual pode ser dispensado se, cumulativamente, o adotando j\u00e1 encontrar-se sob a tutela, guarda legal ou de fato do adotante e, em audi\u00eancia, consentir com a ado\u00e7\u00e3o."", ""A"": ""O per\u00edodo do est\u00e1gio de conviv\u00eancia ser\u00e1 fixado pela autoridade judici\u00e1ria, sendo dispensado na hip\u00f3tese de o adotando encontrar-se sob a tutela, a guarda legal ou de fato do adotante durante tempo suficiente para a avalia\u00e7\u00e3o da conveni\u00eancia da constitui\u00e7\u00e3o do v\u00ednculo.""}",D,medio,Direito da Criança e do Adolescente,Estágio de Convivência,1.0,821,45,2012-09,2012
2012-09_46,OBJETIVA,J2,,"Academia de ginástica veicula anúncio assinalando que os seus alunos, quando viajam ao exterior, podem se utilizar de rede mundial credenciada, presente em 60 países e 230 cidades, sem custo adicional. Um ano após continuamente fazer tal divulgação, vários alunos reclamam que, em quase todos os países, é exigida tarifa de uso da unidade conveniada. A academia responde que a referência ao “sem custo adicional” refere-se à inexistência de acréscimo cobrado por ela, e não de eventual cobrança, no exterior, de terceiro.
Acerca dessa situação, assinale a afirmativa correta.","{""D"": ""A loja faz publicidade enganosa, que se configura, basicamente, pela falsidade, total ou parcial, da informa\u00e7\u00e3o veiculada."", ""C"": ""N\u00e3o h\u00e1 irregularidade, e as informa\u00e7\u00f5es complementares podem ser facilmente buscadas na recep\u00e7\u00e3o ou com as atendentes, sendo invi\u00e1vel que o ordenamento exija que detalhes sejam prestados, todos, no an\u00fancio."", ""B"": ""A loja promove publicidade abusiva, pois anuncia informa\u00e7\u00e3o parcialmente falsa, a respeito do pre\u00e7o e qualidade do servi\u00e7o."", ""A"": ""A loja veicula publicidade enganosa, que se caracteriza como a que induz o consumidor a se comportar de forma prejudicial ou perigosa a sua sa\u00fade ou seguran\u00e7a.""}",D,medio,Direito do Consumidor,Publicidade Enganosa e Abusiva,1.0,822,46,2012-09,2012
2012-09_47,OBJETIVA,J2,,"A sociedade empresária XYZ Ltda. oferta e celebra, com vários estudantes universitários, contratos individuais de fornecimento de material didático, nos quais garante a entrega, com 25% de desconto sobre o valor indicado pela editora, dos livros didáticos escolhidos pelos contratantes (de lista de editoras de antemão definidas). Os contratos têm duração de 24 meses, e cada estudante compromete-se a pagar valor mensal, que fica como crédito, a ser abatido do valor dos livros escolhidos. Posteriormente, a capacidade de entrega da sociedade diminuiu, devido a dívidas e problemas judiciais. Em razão disso, ela pretende rever judicialmente os contratos, para obter aumento do valor mensal, ou então liberar-se do vínculo.
Acerca dessa situação, assinale a afirmativa correta.","{""D"": ""A revis\u00e3o \u00e9 cab\u00edvel, assentada na teoria da imprevis\u00e3o, pois existe o contrato de execu\u00e7\u00e3o diferida, a superveni\u00eancia de onerosidade excessiva da presta\u00e7\u00e3o, a extrema vantagem para a outra parte, e a ocorr\u00eancia de acontecimento extraordin\u00e1rio e imprevis\u00edvel."", ""C"": ""Aplica-se o CDC, mas a pretendida revis\u00e3o da cl\u00e1usula contratual s\u00f3 poder\u00e1 ser efetuada se provado que os problemas citados t\u00eam natureza imprevis\u00edvel, caracter\u00edstica indispens\u00e1vel, no sistema do consumidor, para autorizar a revis\u00e3o."", ""B"": ""Aplica-se o CDC, j\u00e1 que os estudantes s\u00e3o destinat\u00e1rios finais do servi\u00e7o, mas o aumento s\u00f3 ser\u00e1 concedido se provada a dificuldade financeira e que, ademais, ainda assim o contrato seja proveitoso para os compradores."", ""A"": ""A empresa n\u00e3o pode se valer do C\u00f3digo de Defesa do Consumidor e n\u00e3o h\u00e1 base, \u00e0 luz do indicado, para rever os contratos.""}",A,medio,Direito do Consumidor,Aplicabilidade do CDC e Revisão Contratual,1.0,823,47,2012-09,2012
2012-09_48,OBJETIVA,J2,,"Leia o trecho a seguir.
Companhia cuja totalidade das ações em que se divide o capital pertence a uma sociedade brasileira.
Essa definição refere-se à","{""D"": ""sociedade de prop\u00f3sito espec\u00edfico."", ""C"": ""sociedade limitada."", ""B"": ""sociedade em conta de participa\u00e7\u00e3o."", ""A"": ""subsidi\u00e1ria integral.""}",A,facil,Direito Empresarial,Subsidiária Integral,1.0,824,48,2012-09,2012
2012-09_49,OBJETIVA,J2,,"A sociedade limitada encontra-se regulada nos artigos 1052 a 1087 do Código Civil. Para que ela possa atingir sua finalidade, necessita de patrimônio, já que sua personalidade é diversa da personalidade dos sócios. Em relação ao capital e ao patrimônio social desse tipo societário, assinale a afirmativa incorreta.","{""D"": ""O s\u00f3cio remisso \u00e9 aquele que n\u00e3o integraliza sua quota na forma e prazo previstos, podendo, por esse fato, ser exclu\u00eddo da sociedade."", ""C"": ""A distribui\u00e7\u00e3o dolosa de lucros il\u00edcitos acarreta a responsabilidade solid\u00e1ria dos administradores que a realizarem e dos s\u00f3cios que os receberem."", ""B"": ""Na constitui\u00e7\u00e3o da sociedade h\u00e1 possibilidade do ingresso de s\u00f3cio cuja contribui\u00e7\u00e3o consista exclusivamente em presta\u00e7\u00e3o de servi\u00e7os."", ""A"": ""No momento em que a sociedade limitada \u00e9 constitu\u00edda e inicia a atividade que constitui o objeto social, o patrim\u00f4nio \u00e9 igual ao capital social.""}",B,medio,Direito Empresarial,Sociedade Limitada,1.0,825,49,2012-09,2012
2012-09_50,OBJETIVA,J2,,"Com relação aos títulos de crédito, assinale a afirmativa correta.","{""D"": ""A duplicata pode ser apresentada para aceite do sacado pelo pr\u00f3prio sacador ou por institui\u00e7\u00e3o financeira."", ""C"": ""O endosso de cheque poder\u00e1 ser realizado pelo sacado ou por mandat\u00e1rio deste com poderes especiais."", ""B"": ""A cl\u00e1usula n\u00e3o \u00e0 ordem inserida no cheque impede sua circula\u00e7\u00e3o tanto por endosso quanto por cess\u00e3o de cr\u00e9dito."", ""A"": ""No endosso de letra de c\u00e2mbio ap\u00f3s o protesto por falta de pagamento, o portador tem a\u00e7\u00e3o cambi\u00e1ria contra o seu endossante.""}",D,medio,Direito Empresarial,Duplicata e Princípios Cambiários,1.0,826,50,2012-09,2012
2012-09_51,OBJETIVA,J2,,"A respeito do processo de falência, assinale a afirmativa correta.","{""D"": ""Os credores remanescentes da recupera\u00e7\u00e3o dever\u00e3o habilitar seus cr\u00e9ditos na fal\u00eancia, em qualquer hip\u00f3tese, quando da convola\u00e7\u00e3o da recupera\u00e7\u00e3o judicial em fal\u00eancia."", ""C"": ""Os cr\u00e9ditos decorrentes das remunera\u00e7\u00f5es devidas ao administrador judicial e seus auxiliares ser\u00e3o pagos com prefer\u00eancia em rela\u00e7\u00e3o aos credores concursais."", ""B"": ""Os cr\u00e9ditos ao serem classificados, os cr\u00e9ditos com garantia real ter\u00e3o prefer\u00eancia sobre os cr\u00e9ditos tribut\u00e1rios, independentemente do valor do bem dado em garantia."", ""A"": ""As restitui\u00e7\u00f5es em dinheiro determinadas por senten\u00e7a judicial poder\u00e3o ser realizadas antes do pagamento de qualquer cr\u00e9dito.""}",C,medio,Direito Empresarial,Classificação de Créditos,1.0,827,51,2012-09,2012
2012-09_52,OBJETIVA,J2,,"Primavera do Leste Arrendamento Mercantil S.A. ajuizou ação de reintegração de posse de bem arrendado à sociedade empresária Vila Bela Distribuidora de Jornais e Revistas Ltda., em face do não pagamento das prestações nos vencimentos. O contrato de arrendamento mercantil prevê resolução de pleno direito em caso de qualquer inadimplemento da arrendatária.
O juiz extinguiu o processo sem resolução de mérito porque","{""D"": ""como no contrato de arrendamento mercantil h\u00e1 op\u00e7\u00e3o de compra pela arrendat\u00e1ria, a propriedade da arrendadora \u00e9 resol\u00favel, sendo incab\u00edvel a\u00e7\u00e3o possess\u00f3ria."", ""C"": ""a a\u00e7\u00e3o cab\u00edvel para a retomada do bem em poder do arrendat\u00e1rio pela arrendadora \u00e9 a a\u00e7\u00e3o de dep\u00f3sito, com pedido de liminar de reintegra\u00e7\u00e3o de posse."", ""B"": ""nos contratos de arrendamento mercantil celebrados entre a arrendadora e as sociedades empres\u00e1rias \u00e9 vedada a aposi\u00e7\u00e3o de cl\u00e1usula resolutiva expressa."", ""A"": ""no contrato de arrendamento mercantil, ainda que haja cl\u00e1usula resolutiva expressa, \u00e9 necess\u00e1ria a notifica\u00e7\u00e3o pr\u00e9via do arrendat\u00e1rio para constitu\u00ed-lo em mora.""}",A,medio,Direito Civil,Arrendamento Mercantil (Leasing),1.0,828,52,2012-09,2012
2012-09_53,OBJETIVA,J2,,"Os Juizados Especiais da Fazenda Pública, órgãos da Justiça comum e integrantes do Sistema dos Juizados Especiais, foram instituídos pela Lei n. 12.153/2009.
Com base nessas disposições, asinale a afirmativa correta.","{""D"": ""O cumprimento da senten\u00e7a transitada em julgado que imponha obriga\u00e7\u00e3o de fazer, n\u00e3o fazer ou entregar coisa ser\u00e1 efetuado mediante of\u00edcio do juiz \u00e0 autoridade citada para a causa, com c\u00f3pia da senten\u00e7a."", ""C"": ""A senten\u00e7a que julgar procedente o pedido do autor em face da Fazenda P\u00fablica, dever\u00e1, independente do recurso das partes, ser remetida ao Tribunal de Justi\u00e7a, para julgamento da remessa de of\u00edcio."", ""B"": ""A cita\u00e7\u00e3o do Estado como r\u00e9u sendo realizada, ele ter\u00e1 o prazo em qu\u00e1druplo para apresentar defesa."", ""A"": ""A compet\u00eancia dos Juizados Especiais da Fazenda P\u00fablica \u00e9 absoluta para as causas cujo valor seja de at\u00e9 40 sal\u00e1rios m\u00ednimos, sendo dispens\u00e1vel a presen\u00e7a de advogado, se o valor da causa for de at\u00e9 20 sal\u00e1rios m\u00ednimos.""}",D,medio,Direito Administrativo,Procedimento,1.0,829,53,2012-09,2012
2012-09_54,OBJETIVA,J2,,"Impetrado um mandado de segurança, já sob a égide da Lei n. 12.016/2009, assinale a afirmativa correta.","{""D"": ""A suspens\u00e3o das medidas liminares concedidas em face do Poder P\u00fablico sendo determinada, o pedido original n\u00e3o poder\u00e1 ser aditado para abranger as medidas liminares supervenientes, cabendo, apenas, novo pedido de suspens\u00e3o das liminares."", ""C"": ""O juiz converter\u00e1 o Mandado de Seguran\u00e7a no procedimento que entender cab\u00edvel, quando n\u00e3o for o caso de Mandado de Seguran\u00e7a, ou lhe faltar um dos requisitos legais ou quando decorrido o prazo para impetra\u00e7\u00e3o, em homenagem ao princ\u00edpio da celeridade processual."", ""B"": ""A decis\u00e3o do juiz que conceder ou denegar a Medida Liminar \u00e9 irrecorr\u00edvel, cabendo apenas o pedido de reconsidera\u00e7\u00e3o."", ""A"": ""A senten\u00e7a n\u00e3o fixar\u00e1 honor\u00e1rios advocat\u00edcios, por serem eles incab\u00edveis no Mandado de Seguran\u00e7a.""}",A,medio,Direito Constitucional,Mandado de Segurança,1.0,830,54,2012-09,2012
2012-09_55,OBJETIVA,J2,,"Considerando a assistência e as demais formas de intervenção de terceiros previstas no Código de Processo Civil, assinale a afirmativa correta.","{""D"": ""Feita a denuncia\u00e7\u00e3o da lide, se o denunciante aceitar, ele ser\u00e1 assistente simples do denunciado."", ""C"": ""O terceiro deve demonstrar que possui interesse jur\u00eddico que a senten\u00e7a seja favor\u00e1vel a uma das partes, para ser admitido como assistente."", ""B"": ""A oposi\u00e7\u00e3o consiste na interven\u00e7\u00e3o daquele que estiver obrigado, pela lei ou pelo contrato, a indenizar o preju\u00edzo do r\u00e9u da demanda."", ""A"": ""\u00c9 admiss\u00edvel o chamamento ao processo daquele que detiver a coisa em nome alheio.""}",C,medio,Direito Civil,Intervenção de Terceiros,1.0,831,55,2012-09,2012
2012-09_56,OBJETIVA,J2,,"A respeito da Ação Rescisória, assinale a afirmativa correta.","{""D"": ""\u00c9 a medida aplic\u00e1vel a fim de rescindir a senten\u00e7a homologat\u00f3ria e outros atos judiciais que n\u00e3o dependam de senten\u00e7a, desde que respeitado o prazo de 2 (dois) anos para a sua propositura, contados do tr\u00e2nsito em julgado da decis\u00e3o."", ""C"": ""O Minist\u00e9rio P\u00fablico n\u00e3o tem legitimidade ativa, exceto e unicamente para propor a a\u00e7\u00e3o ao fundamento de n\u00e3o ter sido ouvido no processo, em que lhe era obrigat\u00f3ria a interven\u00e7\u00e3o."", ""B"": ""Em caso de proced\u00eancia, rescindindo-se a senten\u00e7a e proferindo, se for o caso, novo julgamento, o tribunal determinar\u00e1 a restitui\u00e7\u00e3o ao demandante do dep\u00f3sito de 5% sobre o valor da causa a que se refere o Art. 488, II, do CPC."", ""A"": ""Uma vez ajuizada, impede o cumprimento da senten\u00e7a ou ac\u00f3rd\u00e3o rescindendo, ressalvada a concess\u00e3o, em casos imprescind\u00edveis e sob os pressupostos previstos em lei, de medidas de natureza cautelar ou antecipat\u00f3ria de tutela.""}",B,medio,Direito Civil,Ação Rescisória,1.0,832,56,2012-09,2012
2012-09_57,OBJETIVA,J2,,"Como forma de prestigiar o princípio da razoável duração do processo e propiciar uma prestação jurisdicional mais célere e eficiente, um legislador promoveu uma série de alterações na sistemática recursal do Processo Civil brasileiro. Nesse sentido, destaca-se a Emenda Constitucional n. 45/2004 que introduziu em nosso ordenamento jurídico a figura da repercussão geral.
Acerca deste instituto, assinale a afirmativa correta.","{""D"": ""A decis\u00e3o que nega a exist\u00eancia da repercuss\u00e3o geral n\u00e3o tem o cond\u00e3o de atingir outros recursos que tratem de mat\u00e9ria id\u00eantica, apenas gerando efeitos endoprocessuais."", ""C"": ""N\u00e3o se admite, quando da an\u00e1lise da exist\u00eancia de repercuss\u00e3o geral pelo Ministro Relator do recurso, a manifesta\u00e7\u00e3o de terceiros interessados."", ""B"": ""Sempre que o recurso impugnar decis\u00e3o contr\u00e1ria \u00e0 s\u00famula ou jurisprud\u00eancia dominante do Supremo Tribunal Federal, haver\u00e1 repercuss\u00e3o geral."", ""A"": ""\u00c9 um pressuposto processual de admissibilidade espec\u00edfico do Recurso Especial que permite que apenas sejam analisados os recursos que tratem de quest\u00f5es relevantes do ponto de vista econ\u00f4mico, pol\u00edtico, social ou jur\u00eddico, e as que ultrapassem os interesses subjetivos da causa.""}",B,medio,Direito Constitucional,Recurso Extraordinário e Repercussão Geral,1.0,833,57,2012-09,2012
2012-09_58,OBJETIVA,J2,,"A execução tem por finalidade precípua a adoção de medidas necessárias à satisfação da obrigação prevista em um título executivo judicial ou extrajudicial. Em um primeiro momento, vigia no ordenamento pátrio o princípio da autonomia, segundo o qual as atividades executivas e de conhecimento deveriam ser desenvolvidas necessariamente por meio de ações distintas. Contudo, tal sistemática foi alvo de uma série de reformas que buscaram prestigiar um desenvolvimento sincrético do processo, bem como a própria efetivação do título executivo.
Com base na legislação vigente, assinale a afirmativa correta:","{""D"": ""A concess\u00e3o de efeito suspensivo nos embargos do executado obsta o prosseguimento da execu\u00e7\u00e3o principal, impedindo, inclusive, a efetiva\u00e7\u00e3o dos atos de penhora e avalia\u00e7\u00e3o dos bens."", ""C"": ""O CPC prev\u00ea que o juiz pode atribuir efeito suspensivo aos embargos quando ficar demonstrado que o prosseguimento da execu\u00e7\u00e3o manifestamente pode causar ao executado grave dano de dif\u00edcil ou incerta repara\u00e7\u00e3o o que n\u00e3o ocorre na impugna\u00e7\u00e3o, tendo em vista que nesta modalidade de defesa est\u00e1 prevista, expressamente, a impossibilidade de concess\u00e3o de efeitos suspensivos em quaisquer hip\u00f3teses."", ""B"": ""O executado, nas obriga\u00e7\u00f5es de pagar quantia certa ou j\u00e1 fixada em liquida\u00e7\u00e3o, poder\u00e1 oferecer impugna\u00e7\u00e3o para rediscutir qualquer causa impeditiva, modificativa ou extintiva da obriga\u00e7\u00e3o, desde que superveniente \u00e0 senten\u00e7a."", ""A"": ""A senten\u00e7a arbitral, de acordo com o CPC, possui natureza de t\u00edtulo executivo extrajudicial e poder\u00e1 ser liquidada ou executada, conforme o caso, perante o ju\u00edzo c\u00edvel competente, hip\u00f3tese na qual o mandado inicial incluir\u00e1 a ordem de cita\u00e7\u00e3o do devedor.""}",B,medio,Direito Civil,Impugnação ao Cumprimento de Sentença,1.0,834,58,2012-09,2012
2012-09_59,OBJETIVA,J2,,"O sistema punitivo brasileiro é progressivo. Por meio dele o condenado passa do regime inicial de cumprimento de pena mais severo para regime mais brando, até alcançar o livramento condicional ou a liberdade definitiva.
A respeito da progressão de regime, assinale a afirmativa correta.","{""D"": ""O pedido de progress\u00e3o deve ser endere\u00e7ado ao ju\u00edzo sentenciante, que decidir\u00e1 independente de manifesta\u00e7\u00e3o do Minist\u00e9rio P\u00fablico."", ""C"": ""A progress\u00e3o est\u00e1 condicionada, nos crimes contra a Administra\u00e7\u00e3o P\u00fablica , \u00e0 repara\u00e7\u00e3o do dano causado ou \u00e0 devolu\u00e7\u00e3o do produto do il\u00edcito praticado com os acr\u00e9scimos legais, al\u00e9m do cumprimento de 1/6 da pena no regime anterior e do m\u00e9rito do condenado."", ""B"": ""O cumprimento da pena privativa de liberdade nos crimes hediondos \u00e9 uma exce\u00e7\u00e3o ao sistema progressivo. O condenado nesta modalidade criminosa deve iniciar e encerrar o cumprimento da pena no regime fechado, sem possibilidade de passagem para regime mais brando."", ""A"": ""O sistema progressivo brasileiro \u00e9 compat\u00edvel com a progress\u00e3o \u201cpor saltos\u201d, consistente na possibilidade da passagem direta do regime fechado para o aberto.""}",C,medio,Direito Penal,Progressão de Regime,1.0,835,59,2012-09,2012
2012-09_60,OBJETIVA,J2,,"Tendo como base o instituto da ação penal, assinale a afirmativa correta.","{""D"": ""A legitimidade para ajuizamento da queixa-crime na a\u00e7\u00e3o penal exclusivamente privada (ou propriamente dita) \u00e9 unicamente do ofendido."", ""C"": ""Como o C\u00f3digo Penal \u00e9 silente no tocante \u00e0 natureza da a\u00e7\u00e3o penal no crime de les\u00e3o corporal culposa, verifica-se que a referida infra\u00e7\u00e3o ser\u00e1 de a\u00e7\u00e3o penal p\u00fablica incondicionada."", ""B"": ""A a\u00e7\u00e3o penal privada subsidi\u00e1ria da p\u00fablica fere dispositivo constitucional que atribui ao Minist\u00e9rio P\u00fablico o direito exclusivo de iniciar a a\u00e7\u00e3o p\u00fablica."", ""A"": ""Na a\u00e7\u00e3o penal privada vigora o princ\u00edpio da oportunidade ou conveni\u00eancia.""}",A,medio,Direito Penal,Princípios da Ação Penal,1.0,836,60,2012-09,2012
